沪A0544	25/11/2018	15:10:00	31.17081	121.42508
沪A0544	25/11/2018	15:10:00	31.16433	121.39697
沪A0544	25/11/2018	15:11:00	31.17330	121.40770
沪A0544	25/11/2018	15:11:00	31.17135	121.42268
沪A0544	25/11/2018	15:11:00	31.16737	121.43883
沪A0544	25/11/2018	15:26:00	31.17389	121.39100
沪A0544	25/11/2018	15:26:00	31.17371	121.39148
沪A0545	07/11/2018	10:06:00	31.15003	121.41079
沪A0545	07/11/2018	10:24:00	31.15753	121.40880
沪A0545	07/11/2018	10:51:00	31.15957	121.41201
沪A0545	07/11/2018	11:53:00	31.16352	121.41105
沪A0545	07/11/2018	12:13:00	31.16752	121.42690
沪A0545	07/11/2018	12:42:00	31.16442	121.42493
沪A0545	07/11/2018	13:07:00	31.16043	121.42427
沪A0545	07/11/2018	13:35:00	31.15929	121.42312
沪A0545	07/11/2018	13:35:00	31.15413	121.41734
沪A0545	07/11/2018	14:09:00	31.14829	121.42309
沪A0545	07/11/2018	15:08:00	31.15106	121.43116
沪A0545	07/11/2018	15:17:00	31.15107	121.43017
沪A0545	07/11/2018	15:36:00	31.15519	121.43679
沪A0545	07/11/2018	16:03:00	31.15317	121.42430
沪A0545	07/11/2018	16:20:00	31.14363	121.43078
沪A0545	07/11/2018	16:51:00	31.14249	121.43842
沪A0545	07/11/2018	17:33:00	31.13679	121.43361
沪A0545	07/11/2018	17:57:00	31.13837	121.41980
沪A0545	07/11/2018	18:16:00	31.14050	121.41857
沪A0545	07/11/2018	19:00:00	31.13358	121.41702
沪A0545	07/11/2018	19:00:00	31.13340	121.41593
沪A0545	07/11/2018	19:48:00	31.13377	121.42802
沪A0545	07/11/2018	19:49:00	31.15034	121.42954
沪A0545	07/11/2018	20:11:00	31.12977	121.41807
沪A0545	07/11/2018	20:41:00	31.11785	121.45497
沪A0545	08/11/2018	10:17:00	31.16398	121.42715
沪A0545	08/11/2018	10:37:00	31.16511	121.42868
沪A0545	08/11/2018	10:40:00	31.16453	121.42588
沪A0545	08/11/2018	10:41:00	31.16752	121.42690
沪A0545	08/11/2018	12:25:00	31.17504	121.42792
沪A0545	08/11/2018	12:25:00	31.17302	121.43778
沪A0545	08/11/2018	12:25:00	31.16984	121.43749
沪A0545	08/11/2018	13:12:00	31.18457	121.44630
沪A0545	08/11/2018	14:03:00	31.17819	121.44434
沪A0545	08/11/2018	14:03:00	31.17819	121.44434
沪A0545	08/11/2018	14:03:00	31.17819	121.44434
沪A0545	08/11/2018	14:03:00	31.17819	121.44434
沪A0545	08/11/2018	14:03:00	31.17819	121.44434
